epoch,Training Loss,Valid. Loss,Training Accur.,Valid. Accur.,Training Time,Validation Time
1,0.5326706523025359,0.47169162573352935,0.8297827561046971,0.842155442612823,0:02:35,0:00:12
2,0.438348320569541,0.4557328570273615,0.8412395361835266,0.8245265618888221,0:02:35,0:00:12
3,0.40002004463930385,0.48212385626249415,0.8509772458892995,0.8170439849521857,0:02:34,0:00:12
