,val_loss,val_accuracy,loss,accuracy
0,0.389227161804835,0.8333333134651184,0.4323507239772887,0.792789876461029
1,0.5624901254971822,0.8411458134651184,0.19475293657299314,0.9246508479118347
2,0.38820221026738483,0.8723958134651184,0.10789602798672611,0.9626502394676208
3,0.47822829087575275,0.8932291865348816,0.04217951092959786,0.986359179019928
4,0.6188074747721354,0.8541666865348816,0.01556744303266316,0.9957778453826904
5,0.7787468632062277,0.859375,0.007133283217487909,0.997726559638977
6,0.9183057149251302,0.84375,0.005980812935708608,0.997726559638977
7,0.7900883754094442,0.8776041865348816,0.004961541219835891,0.9983760714530945
8,0.8636816740036011,0.8645833134651184,0.0015098220170300042,0.9996752142906189
9,0.9221842686335245,0.8671875,0.0004861086863826109,1.0
10,0.972196618715922,0.8671875,0.0012752247413280332,0.9993504285812378
11,0.9199804464975992,0.8802083134651184,0.00040581713067385823,1.0
12,0.9529492060343424,0.875,0.00013544548426318325,1.0
13,0.9803404211997986,0.875,6.384060122563168e-05,1.0
14,0.9970333576202393,0.875,3.801794417480061e-05,1.0
15,1.0091780424118042,0.8776041865348816,2.2141230632714353e-05,1.0
16,1.0223512649536133,0.8776041865348816,2.0266494061283647e-05,1.0
17,1.0306164423624675,0.8776041865348816,1.7545311436144884e-05,1.0
18,1.0391141970952351,0.8776041865348816,1.5556345490805898e-05,1.0
19,1.0474404096603394,0.8776041865348816,1.8209527144882512e-05,1.0
