,val_loss,val_accuracy,loss,accuracy
0,0.5144882885189758,0.7419397830963135,0.4219147344185769,0.8046999573707581
1,0.5542890280624696,0.7260200381278992,0.30635756936914493,0.8684946298599243
2,0.6535145244789762,0.7294983267784119,0.21304246573811192,0.911686360836029
3,0.863620802798,0.7202675342559814,0.15546236519114834,0.935065746307373
4,1.0628417150631397,0.7193310856819153,0.12206970799965708,0.9489665627479553
5,1.3035031647666242,0.7157190442085266,0.1005794422280773,0.9585648775100708
6,1.4048601910262601,0.7175920009613037,0.08506135190192149,0.9651548266410828
7,1.6046367209093229,0.7155852913856506,0.07304577159824743,0.9704176783561707
8,1.6537302621152488,0.7111705541610718,0.06365360572358308,0.9742944836616516
9,1.7752365099227547,0.7163879871368408,0.0558362182307623,0.9775986671447754
