,val_loss,val_accuracy,loss,accuracy
0,0.5113622451785416,0.7458193898200989,0.4147934870714648,0.8071473836898804
1,0.5715842747688293,0.7373912930488586,0.2712612889014481,0.8865560293197632
2,0.7487892163956046,0.7238795757293701,0.14907706561417036,0.9403488636016846
3,1.059986424143099,0.7179933190345764,0.08924983596201744,0.964833676815033
4,1.2741614817137703,0.7161204218864441,0.06232776056708945,0.9758864045143127
5,1.5665293615079643,0.7150501608848572,0.04807934239786506,0.9815400838851929
6,1.6374560620553518,0.717458188533783,0.03907399574731877,0.985223114490509
7,1.7705973528380379,0.7079598903656006,0.03255908640286692,0.9877892732620239
8,1.8224367251125069,0.7135785818099976,0.02666636013940096,0.9900608658790588
9,1.892071334861194,0.7076923251152039,0.02372073295843675,0.9911010265350342
10,2.0199521163155802,0.7107692360877991,0.020920008296277964,0.9921475052833557
11,2.1147580695391497,0.7094314098358154,0.01865239393495007,0.9930407404899597
12,2.0095114387078428,0.7161204218864441,0.016790096296799457,0.9937425851821899
13,2.0418848423335865,0.713979959487915,0.015201942759559422,0.9943431615829468
14,2.0878101129755127,0.7118394374847412,0.01441462312638433,0.9946921467781067
