epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.4793889574726583,0.4055882270137469,0.39288248990972835,0.7956989247311828,0.8177083333333334,0.8385416666666666,0:00:32,0:00:01,0:00:01
2,0.31454582815809595,0.4458989631384611,0.4356978591531515,0.8726478494623656,0.8268229166666666,0.8346354166666666,0:00:33,0:00:01,0:00:01
