epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.48570851793247327,0.40582763589918613,0.4347416562959552,0.7925067204301075,0.8229166666666666,0.8138020833333334,0:00:33,0:00:01,0:00:01
2,0.2990797339708254,0.41740120978405076,0.42532214398185414,0.8860887096774194,0.8177083333333334,0.8333333333333334,0:00:33,0:00:01,0:00:01
