,val_loss,val_accuracy,loss,accuracy
0,0.5017964681947088,0.7389557957649231,0.5554585135056809,0.7112522721290588
1,0.5399846601358539,0.7469879388809204,0.37821425158200983,0.8369837999343872
2,0.6052428146442735,0.7483266592025757,0.26292057945524605,0.8936632871627808
3,0.6918022921446018,0.7309237122535706,0.15939451390969236,0.9421501159667969
4,0.7700855067296519,0.7376171350479126,0.09851913674223949,0.9642200469970703
5,1.0675964963484001,0.732262372970581,0.056411839121508246,0.9799364805221558
6,1.3220800426271226,0.7309237122535706,0.035127794273094336,0.9877946972846985
7,1.481998909110206,0.7295849919319153,0.021851628251300815,0.9918074011802673
8,1.5887620141068934,0.7282463312149048,0.0152861420236933,0.9959872961044312
9,2.6439154062724337,0.694779098033905,0.00614493185345483,0.9978264570236206
10,2.635457671789759,0.7148594260215759,0.0040065880349075544,0.9979936480522156
11,2.3492838739550894,0.7108433842658997,0.005949256193348735,0.9981608390808105
12,2.1562341217056336,0.725568950176239,0.003956324819660956,0.9986624121665955
13,2.4385112822454778,0.7242302298545837,0.0026091720257628713,0.9986624121665955
14,2.593074984658993,0.7175368070602417,0.0012156595364777583,0.9996656179428101
