,val_loss,val_accuracy,loss,accuracy
0,0.5216922109305778,0.7228915691375732,0.5124902600549253,0.7502089738845825
1,0.5052383735556519,0.7510040402412415,0.408600626233389,0.8180906176567078
2,0.5550762874933292,0.7376171350479126,0.3397498199461774,0.8563785552978516
3,0.6138803299012753,0.763052225112915,0.2595907637575083,0.8983447551727295
4,0.690221202860236,0.759036123752594,0.18203498512043081,0.9304463863372803
5,0.9754699175775929,0.7402945160865784,0.10931480502377454,0.958200991153717
6,1.099221936311109,0.725568950176239,0.06509983730236935,0.9760909676551819
7,1.5694912764601598,0.732262372970581,0.040282405484858584,0.9857883453369141
8,1.7888258338932053,0.7175368070602417,0.021284458313110828,0.9928105473518372
9,2.265494041653522,0.7416331768035889,0.011094338271857147,0.9963216781616211
10,1.8945546682420344,0.7309237122535706,0.015409228273616562,0.9954857230186462
11,2.139421878968536,0.7336010932922363,0.008738124813821338,0.996990442276001
12,2.54343921488707,0.7309237122535706,0.00157601939650432,0.9994984269142151
13,2.788887609195318,0.718875527381897,0.0014150843520052527,0.9993312358856201
14,2.5743047672422374,0.7362784743309021,0.007255549813579647,0.9979936480522156
