,val_loss,val_accuracy,loss,accuracy
0,0.3393023411432902,0.8541666865348816,0.5145681066805761,0.7372523546218872
1,0.36877264315262437,0.8541666865348816,0.19576008098103775,0.9233517646789551
2,0.411450037965551,0.890625,0.06527916845112686,0.9808379411697388
3,0.5919215064010738,0.8932291865348816,0.021544921557746167,0.9935044050216675
4,0.7815520713920705,0.8802083134651184,0.005644334196566551,0.9980512857437134
5,0.689429559376246,0.8932291865348816,0.0009776960973817367,0.9996752142906189
6,0.7470685772602034,0.890625,0.0017382095176728298,0.9996752142906189
7,0.8099175488875213,0.8932291865348816,0.0001945309626167112,1.0
8,0.8385666445559158,0.8880208134651184,0.00011976340912340995,1.0
9,0.8644667877426097,0.890625,7.411786790294623e-05,1.0
10,0.8746787981254632,0.8932291865348816,5.775264377378266e-05,1.0
11,0.9027221137841934,0.890625,3.466412233402778e-05,1.0
12,0.9421729922808026,0.890625,3.085651398011642e-05,1.0
13,0.9346993330434543,0.890625,2.4744678411559442e-05,1.0
14,0.958175959070104,0.890625,1.4282018078803469e-05,1.0
