,val_loss,val_accuracy,loss,accuracy
0,0.27600596224268276,0.8802083134651184,0.36568506417984153,0.8379343748092651
1,0.29255843271190923,0.8880208134651184,0.23346375827576218,0.9103605151176453
2,0.2825360134399186,0.8932291865348816,0.16021318464367837,0.9444624781608582
3,0.42037260757448774,0.875,0.11171374212751288,0.9538811445236206
4,0.48630031299156445,0.8958333134651184,0.06887151330636712,0.9727184176445007
5,0.5546435965467632,0.8880208134651184,0.04106244416202661,0.986359179019928
6,0.4957075611358353,0.875,0.017933301607256657,0.994478702545166
7,0.7436286480175719,0.8984375,0.010015745581166137,0.9970769882202148
8,0.7368463309370176,0.875,0.010153026056478763,0.997401773929596
9,0.8864456399899913,0.8776041865348816,0.0009402080191508552,1.0
10,0.980585293246501,0.8802083134651184,0.006108686654130058,0.997726559638977
11,0.9269814385916106,0.8802083134651184,0.0010835093471143285,0.9996752142906189
12,0.8536334117275146,0.8880208134651184,0.007433806561630048,0.997726559638977
13,0.9198784406350266,0.8932291865348816,0.0015504937550976524,0.9993504285812378
14,0.9508663128362969,0.890625,0.0004628606864513101,1.0
15,0.9275297506366466,0.8880208134651184,0.00014870034924296694,1.0
16,0.9416832942091181,0.890625,2.5199886598019566e-05,1.0
17,0.9533657474999018,0.890625,2.376976086253212e-05,1.0
18,0.9646670724768379,0.890625,1.538811888924461e-05,1.0
19,0.9749483542922613,0.890625,1.2454130979597204e-05,1.0
20,0.9858284820121147,0.890625,9.758690735988452e-06,1.0
21,0.9978414302960724,0.8932291865348816,9.192065095634186e-06,1.0
22,1.0117065085266859,0.8932291865348816,1.1222699358506879e-05,1.0
23,1.0255849162918669,0.8932291865348816,6.293125772928217e-06,1.0
24,1.0339889763831895,0.890625,4.462080474439403e-06,1.0
25,1.0439131347579103,0.8932291865348816,2.943330937149946e-06,1.0
26,1.055496046421382,0.8932291865348816,2.8010487421433594e-06,1.0
27,1.064862421914749,0.8932291865348816,2.1785029222773544e-06,1.0
28,1.0775999432682113,0.8932291865348816,1.8286384986524107e-06,1.0
29,1.0861072880137879,0.890625,1.7917252501001905e-06,1.0
