epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.543103364216996,0.42891796429951984,0.4424724181493123,0.7064494680851063,0.8138020833333334,0.8111979166666666,0:00:20,0:00:01,0:00:01
2,0.3709172504369487,0.396528497338295,0.4412055214246114,0.8341090425531915,0.82421875,0.8059895833333334,0:00:20,0:00:01,0:00:01
3,0.285587559741466,0.41075128813584644,0.4594900459051132,0.8756648936170213,0.8346354166666666,0.8111979166666666,0:00:20,0:00:01,0:00:01
