epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.4221285918542254,0.4201432238332927,0.4287178572267294,0.8103158602150538,0.8229166666666666,0.82421875,0:01:29,0:00:03,0:00:03
2,0.2429599450871108,0.4548372297237317,0.42345463422437507,0.9117943548387096,0.8294270833333334,0.8359375,0:01:30,0:00:03,0:00:03
3,0.14227350858373128,0.697729023716723,0.7053764791538318,0.9610215053763441,0.8072916666666666,0.8059895833333334,0:01:30,0:00:03,0:00:03
