epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.6609632785041486,0.6881969744960467,0.6866701071461042,0.5777889784946236,0.5520833333333334,0.5625,0:01:28,0:00:03,0:00:03
2,0.6958400665792406,0.688768227895101,0.6856257778902849,0.538138440860215,0.5520833333333334,0.5625,0:01:28,0:00:03,0:00:03
