epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.3987697548413229,0.39401789335533977,0.41748273217429716,0.8200604838709677,0.8098958333333334,0.82421875,0:01:30,0:00:03,0:00:03
2,0.24297264216796954,0.5112968147732317,0.5389689017708102,0.9082661290322581,0.8203125,0.8255208333333334,0:01:30,0:00:03,0:00:03
