,val_loss,val_accuracy,loss,accuracy
0,0.7807524387775814,0.7336010932922363,0.47804962236622944,0.7527169585227966
1,1.3709137792408546,0.7054886221885681,0.072508461677476,0.9732486009597778
2,1.2835655333686227,0.7161981463432312,0.03433217369132099,0.9881290793418884
3,1.526255674949452,0.7054886221885681,0.012928410752134077,0.9959872961044312
4,1.7569523409826848,0.6974564790725708,0.0054829947134456365,0.9984952211380005
5,1.9534705661865601,0.6987951993942261,0.0015042965810187253,0.999832808971405
6,2.042037710447707,0.7054886221885681,0.000732933542703784,1.0
7,2.0781231823376065,0.7081660032272339,0.0005698790078634457,0.999832808971405
8,2.119997865544106,0.7108433842658997,0.0014961113036079826,0.9996656179428101
9,2.1363082662962847,0.7108433842658997,0.0007953440554702516,0.999832808971405
10,2.2051666743624483,0.7095046639442444,0.00035587221219595517,1.0
11,2.210634797133276,0.7095046639442444,0.00018576032410332874,1.0
12,2.2460934493436393,0.7095046639442444,0.00014382959677206527,1.0
13,2.2588824520468553,0.7054886221885681,0.0001317311908389602,1.0
14,2.328963348983601,0.7095046639442444,0.00013957998924804974,1.0
