,val_loss,val_accuracy,loss,accuracy
0,0.6887698173522949,0.5234270691871643,0.6943965427773072,0.5372011661529541
1,0.6658841371536255,0.586345374584198,0.6686186126354366,0.5813409090042114
2,0.5775842070579529,0.688085675239563,0.6047621746263343,0.6677812933921814
3,0.5508019924163818,0.7402945160865784,0.4890782972917651,0.7724460959434509
4,0.5338701605796814,0.7576974630355835,0.4073740164834188,0.8149138689041138
5,0.5210685133934021,0.7510040402412415,0.3328209809735953,0.8588864803314209
6,0.5410146117210388,0.7550200819969177,0.2603347092403494,0.9003511071205139
7,0.6106069087982178,0.7456492781639099,0.18737991169142376,0.9364655017852783
8,0.6882905960083008,0.7429718971252441,0.13141148901767025,0.958368182182312
9,0.7334820032119751,0.7336010932922363,0.09009033681591544,0.9717438817024231
10,0.7835880517959595,0.7349397540092468,0.05902158407922015,0.9834476113319397
11,0.8893064856529236,0.7362784743309021,0.04130644857250634,0.9879618883132935
12,1.0622507333755493,0.725568950176239,0.025708306222952265,0.9946497082710266
13,1.0641570091247559,0.7269076108932495,0.018094338777652104,0.9951513409614563
14,1.1424928903579712,0.721552848815918,0.01282946146492714,0.9973248839378357
