,val_loss,val_accuracy,loss,accuracy
0,0.5818880995114645,0.65625,0.6403300422823015,0.6511854529380798
1,0.5121303002039591,0.8151041865348816,0.41496273123161015,0.8041571974754333
2,0.38676488399505615,0.8697916865348816,0.1598795945766724,0.9428386092185974
3,0.45973161856333417,0.8359375,0.08754659655100729,0.9743423461914062
4,0.4955400725205739,0.8671875,0.05196455619520241,0.9834361672401428
5,0.6590514977773031,0.8723958134651184,0.019670652573914323,0.9938291907310486
6,0.7053032914797465,0.8645833134651184,0.011235566614586844,0.9967522025108337
7,0.7818227012952169,0.8619791865348816,0.007692056231102258,0.997401773929596
8,0.7930036981900533,0.8567708134651184,0.0045108240680291475,0.9980512857437134
9,0.8790759046872457,0.859375,0.002486156472491227,0.9990256428718567
10,0.8676294684410095,0.8619791865348816,0.0010143747509105694,1.0
11,0.9468958179155985,0.8645833134651184,0.0004870506244269661,1.0
12,1.1024115482966106,0.859375,0.00029698935802732935,1.0
13,1.1510560512542725,0.859375,0.0001321922736875403,1.0
14,1.1594201723734539,0.8619791865348816,5.048151311645085e-05,1.0
15,1.166460434595744,0.8567708134651184,2.297473075063932e-05,1.0
16,1.1778655846913655,0.8619791865348816,2.377722740543583e-05,1.0
17,1.1886331637700398,0.8619791865348816,1.6388524409718673e-05,1.0
18,1.1996366182963054,0.8619791865348816,1.3995026780774471e-05,1.0
19,1.2100101312001545,0.8619791865348816,1.0317628861836687e-05,1.0
20,1.2206429640452068,0.8619791865348816,1.4960424613136582e-05,1.0
21,1.2322845458984375,0.859375,1.3038268452333479e-05,1.0
22,1.2432582378387451,0.859375,7.011118466449186e-06,1.0
23,1.252503474553426,0.859375,6.469208248252712e-06,1.0
24,1.2619075775146484,0.859375,1.0668026170966399e-05,1.0
25,1.271161635716756,0.859375,4.649939357191772e-06,1.0
26,1.2772735754648845,0.859375,3.5979403584400637e-06,1.0
27,1.2833139896392822,0.859375,3.078844244944905e-06,1.0
28,1.2884044647216797,0.859375,6.0769131473081385e-06,1.0
29,1.294196327527364,0.859375,2.5471717095971338e-06,1.0
