,val_loss,val_accuracy,loss,accuracy
0,1.507371169655837,0.7242302298545837,0.3274595115045414,0.8344758152961731
1,2.085965965646338,0.7175368070602417,0.02426640162563029,0.9923089742660522
2,2.019512880917693,0.7081660032272339,0.009077832643568635,0.996990442276001
3,2.0902507997740063,0.7081660032272339,0.003389906977555426,0.9989967942237854
4,2.1721868237338393,0.7054886221885681,0.001645718005949684,0.999832808971405
5,2.2252102782289027,0.7081660032272339,0.000602573053790261,1.0
6,2.3391077058861054,0.7054886221885681,0.00042460794823733037,1.0
7,2.32171019812026,0.7054886221885681,0.000534913260857916,0.999832808971405
8,2.3774703468184875,0.7081660032272339,0.0005573189278532074,0.9996656179428101
9,2.3612565419760094,0.7054886221885681,0.000579995648158271,0.999832808971405
10,2.4661708063230297,0.7095046639442444,0.000514680893051199,0.999832808971405
11,2.4730010686948436,0.7041499614715576,0.00018158578250141897,1.0
12,2.5015462960903263,0.7041499614715576,0.00014266743769414836,1.0
13,2.5181695968112154,0.7041499614715576,9.784561186635748e-05,1.0
14,2.536775014805826,0.7054886221885681,0.00010037897186220823,1.0
