epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.29290409035147064,0.007245775610308077,0.01098957336585284,0.9136241749174917,0.9932154605263158,0.990953947368421,0:02:05,0:00:05,0:00:05
