epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.4183178152638658,0.3975870320573449,0.42117750489463407,0.8108198924731183,0.8294270833333334,0.8294270833333334,0:00:33,0:00:01,0:00:01
2,0.26618136532644754,0.4536402150212477,0.4934280524030328,0.896505376344086,0.8294270833333334,0.81640625,0:00:33,0:00:01,0:00:01
