,val_loss,val_accuracy,loss,accuracy
0,0.4049654280145963,0.8203125,0.45377649982454094,0.7979863882064819
1,0.3502615944792827,0.8619791865348816,0.3544413052371045,0.8538486361503601
2,0.3494083769619465,0.8697916865348816,0.32468707378942807,0.8674894571304321
3,0.3717804936071237,0.8541666865348816,0.2934542103958192,0.8821045756340027
4,0.34300454271336395,0.8541666865348816,0.2754062769299941,0.8876258730888367
5,0.3342138612642884,0.8776041865348816,0.25439638875064313,0.901591420173645
6,0.4255020475635926,0.8411458134651184,0.23237898324402403,0.9097109436988831
7,0.3224760542313258,0.875,0.2082613878709498,0.9210782647132874
8,0.38698599580675364,0.8645833134651184,0.18030912450872563,0.9298473596572876
9,0.40473070243994397,0.8645833134651184,0.16161354764516805,0.9382916688919067
