,val_loss,val_accuracy,loss,accuracy
0,0.5256854891777039,0.7396251559257507,0.4516634324990978,0.7848536968231201
1,0.535142183303833,0.7289156913757324,0.39974223501953476,0.817737340927124
2,0.5329662561416626,0.7402945160865784,0.38284628612851795,0.8270037174224854
3,0.5411304235458374,0.7262383103370667,0.3704651922564244,0.8337862491607666
4,0.5334702134132385,0.7269076108932495,0.36031512643013613,0.8392334580421448
5,0.5418492555618286,0.7228915691375732,0.3513944768703833,0.8441954255104065
6,0.5456111431121826,0.7289156913757324,0.3428274353847714,0.8485866189002991
7,0.5494447946548462,0.7336010932922363,0.3341210890510964,0.8532406687736511
8,0.5627990365028381,0.7248995900154114,0.3254531272717212,0.8576585054397583
9,0.5798783898353577,0.7329317331314087,0.3166678599505586,0.8621352314949036
