,val_loss,val_accuracy,loss,accuracy
0,0.5104110796076797,0.7514381408691406,0.4188222825447598,0.8063121438026428
1,0.5323760645445373,0.7335116863250732,0.3287873452639908,0.8572074770927429
2,0.5757330431587321,0.735785961151123,0.24247465676571844,0.8990663886070251
3,0.7199411367253715,0.7268227338790894,0.1848211453729369,0.9229405522346497
4,0.9678103525662501,0.7169230580329895,0.1478105726985042,0.9378935694694519
5,1.1857681059757603,0.7165217399597168,0.12276817104271054,0.9486105442047119
6,1.4532687536290656,0.7111705541610718,0.10361763457361925,0.9571110606193542
7,1.6015953506833336,0.7106354236602783,0.08839452774414276,0.9637441039085388
8,1.7325328964054785,0.7082273960113525,0.07583921725543169,0.9693224430084229
9,1.8630158063480289,0.7062207460403442,0.06521014935870421,0.973786473274231
