epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.2797456405679301,0.1867123394488142,0.22668297997174355,0.8935185185185185,0.9495192307692307,0.9399038461538461,0:00:48,0:00:02,0:00:02
2,0.09554019472780632,0.21683015316151655,0.30981474140515697,0.9732142857142857,0.9567307692307693,0.9423076923076923,0:00:48,0:00:02,0:00:02
