epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.22425729583298404,0.21248906277693236,0.271823143443236,0.9282407407407407,0.9399038461538461,0.9254807692307693,0:00:49,0:00:02,0:00:02
2,0.10312197416917318,0.24321578944531771,0.30637529134177244,0.9708994708994709,0.9543269230769231,0.9350961538461539,0:00:48,0:00:02,0:00:02
