epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.4409414562096278,0.3853369951248169,0.40896390937268734,0.8032594086021505,0.828125,0.8216145833333334,0:00:40,0:00:01,0:00:01
2,0.320503312866554,0.44768507964909077,0.4693748529534787,0.8714717741935484,0.8098958333333334,0.8138020833333334,0:00:40,0:00:01,0:00:01
