epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.4845482256383665,0.42833182215690613,0.42848868543903035,0.7686491935483871,0.7981770833333334,0.8138020833333334,0:00:23,0:00:01,0:00:01
2,0.3424212788431955,0.4243343286216259,0.4504832997918129,0.8558467741935484,0.7903645833333334,0.7799479166666666,0:00:23,0:00:01,0:00:01
3,0.255799529197756,0.5756568411986033,0.5433964716891447,0.8968413978494624,0.7903645833333334,0.8098958333333334,0:00:23,0:00:01,0:00:01
