epoch,Training Loss,Valid. Loss,Test. Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.48542808890543,0.4362354601422946,0.44077956552306813,0.7735215053763441,0.8033854166666666,0.80859375,0:00:23,0:00:01,0:00:01
2,0.3515218924030021,0.4135029489795367,0.43326986332734424,0.8503024193548387,0.8268229166666666,0.828125,0:00:23,0:00:01,0:00:01
3,0.25745106445405114,0.4848439320921898,0.48509538422028226,0.8971774193548387,0.8138020833333334,0.8151041666666666,0:00:23,0:00:01,0:00:01
