epoch,Training Loss,Valid. Loss,Test Loss,Training Accur.,Valid. Accur.,Test Accur.,Training Time,Validation Time,Test Time
1,0.40210664634322446,0.3936663079075515,0.3851490495726466,0.8215725806451613,0.8307291666666666,0.83984375,0:00:25,0:00:01,0:00:01
2,0.26738297540734535,0.4147255487429599,0.4295023192341129,0.8958333333333334,0.8151041666666666,0.8177083333333334,0:00:26,0:00:01,0:00:01
