epoch,Training Loss,Valid. Loss,Training Accur.,Valid. Accur.,Training Time,Validation Time
1,0.5302512936495446,0.4724677086517375,0.8257096779781667,0.8526562703735169,0:02:40,0:00:14
2,0.4424856490380055,0.45349657599643994,0.8404362661033999,0.8340637001153367,0:02:40,0:00:14
3,0.3987034854051229,0.4660560815565048,0.850865437430328,0.8325342167225519,0:02:40,0:00:14
